MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
6/25/2021 21:41:20,0,Zoom.exe,0
6/25/2021 21:41:23,0,OUTLOOK.EXE,0
6/25/2021 21:41:53,0,Zoom.exe,0
6/25/2021 21:41:54,0,Zoom.exe,0
6/25/2021 21:42:00,0,Zoom.exe,0
6/25/2021 21:42:06,0,chrome.exe,0
6/25/2021 21:43:19,0,Zoom.exe,0
6/25/2021 21:43:26,0,chrome.exe,0
6/25/2021 21:43:33,0,Zoom.exe,0
6/25/2021 21:43:40,0,Zoom.exe,0
6/25/2021 21:43:42,0,Zoom.exe,0
6/25/2021 21:43:43,0,chrome.exe,0
6/25/2021 21:43:46,0,Zoom.exe,0
6/25/2021 21:43:47,0,chrome.exe,0
6/25/2021 21:47:03,0,Zoom.exe,0
6/25/2021 21:50:27,0,chrome.exe,0
6/25/2021 21:50:51,0,Zoom.exe,0
6/25/2021 21:51:37,0,Zoom.exe,0
6/25/2021 21:51:42,0,Zoom.exe,0
6/25/2021 21:51:50,0,Zoom.exe,0
6/25/2021 21:51:51,0,Zoom.exe,0
6/25/2021 21:51:52,0,chrome.exe,0
6/25/2021 21:52:04,0,Zoom.exe,0
6/25/2021 21:52:55,0,chrome.exe,0
6/25/2021 21:54:24,0,Zoom.exe,0
6/25/2021 21:54:26,0,Zoom.exe,0
6/25/2021 21:54:27,0,chrome.exe,0
6/25/2021 21:54:31,0,Zoom.exe,0
6/25/2021 21:54:32,0,chrome.exe,0
6/25/2021 21:55:43,0,Zoom.exe,0
6/25/2021 21:56:08,0,chrome.exe,0
6/25/2021 21:57:15,0,Zoom.exe,0
6/25/2021 21:58:31,0,Zoom.exe,0
6/25/2021 21:58:32,0,Zoom.exe,0
6/25/2021 21:58:35,0,FoxitReader.exe,0
6/25/2021 21:58:37,0,Zoom.exe,0
6/25/2021 21:58:42,0,chrome.exe,0
6/25/2021 21:58:45,0,OUTLOOK.EXE,0
6/25/2021 21:58:50,0,chrome.exe,0
6/25/2021 21:58:53,0,OUTLOOK.EXE,0
6/25/2021 21:58:55,0,OUTLOOK.EXE,0
6/25/2021 21:58:55,0,OUTLOOK.EXE,0
6/25/2021 21:58:58,0,OUTLOOK.EXE,0
6/25/2021 21:58:58,0,OUTLOOK.EXE,0
6/25/2021 21:59:01,0,explorer.exe,0
6/25/2021 21:59:04,0,OUTLOOK.EXE,0
6/25/2021 21:59:05,0,explorer.exe,0
6/25/2021 21:59:06,0,OUTLOOK.EXE,0
6/25/2021 21:59:06,0,explorer.exe,0
6/25/2021 21:59:08,0,OUTLOOK.EXE,0
6/25/2021 21:59:09,0,explorer.exe,0
6/25/2021 21:59:12,0,OUTLOOK.EXE,0
6/25/2021 21:59:14,0,OUTLOOK.EXE,0
6/25/2021 21:59:15,0,OUTLOOK.EXE,0
6/25/2021 21:59:35,0,chrome.exe,0
6/25/2021 22:00:00,0,chrome.exe,0
6/25/2021 22:00:59,0,Zoom.exe,0
6/25/2021 22:01:00,0,Zoom.exe,0
6/25/2021 22:01:00,0,Zoom.exe,0
6/25/2021 22:01:01,0,Zoom.exe,0
6/25/2021 22:01:02,0,Zoom.exe,0
6/25/2021 22:01:07,0,chrome.exe,0
6/25/2021 22:03:00,0,Zoom.exe,0
6/25/2021 22:03:21,0,chrome.exe,0
6/25/2021 22:05:32,0,Zoom.exe,0
6/25/2021 22:05:34,0,Zoom.exe,0
6/25/2021 22:05:36,0,chrome.exe,0
6/25/2021 22:05:40,0,Zoom.exe,0
